id,x,y
4014,34900,135717
4015,34900,135784
4016,34900,136084
4017,34900,136550
4018,34900,136634
4019,34900,136834
4020,34900,136934
4021,34900,137150
4022,34900,137234
4023,34900,137500
4024,34900,137950
4025,34900,138334
4026,34900,138784
4027,34900,139134
4028,34900,139834
4029,34900,139867
4030,34900,139917
4031,34917,132150
4032,34917,133117
4033,34917,133184
4034,34917,133517
4035,34917,133750
4036,34917,133950
4037,34917,134100
4038,34917,134200
4039,34917,134550
4040,34917,134667
4041,34917,134917
4042,34917,134967
4043,34917,135700
4044,34917,136167
4045,34917,136184
4046,34917,136484
4047,34917,136600
4048,34917,136617
4049,34917,136634
4050,34917,136650
4051,34917,136850
4052,34917,136967
4053,34917,136984
4054,34917,137050
4055,34917,137150
4056,34917,138284
4057,34917,138367
4058,34917,138934
4059,34917,139000
4060,34917,139817
4061,34917,139934
4062,34934,132100
4063,34934,132117
4064,34934,132284
4065,34934,132317
4066,34934,133117
4067,34934,133334
4068,34934,133450
4069,34934,133634
4070,34934,134450
4071,34934,134484
4072,34934,134834
4073,34934,134967
4074,34934,135484
4075,34934,135700
4076,34934,135767
4077,34934,135800
4078,34934,136234
4079,34934,136284
4080,34934,136600
4081,34934,136617
4082,34934,136817
4083,34934,136900
4084,34934,138084
4085,34934,138767
4086,34934,139034
4087,34934,139084
4088,34950,132217
4089,34950,132250
4090,34950,132334
4091,34950,132634
4092,34950,133334
4093,34950,133900
4094,34950,134067
4095,34950,134317
4096,34950,134767
4097,34950,135450
4098,34950,135784
4099,34950,135817
4100,34950,135950
4101,34950,136134
4102,34950,136450
4103,34950,136584
4104,34950,136634
4105,34950,136867
4106,34950,136984
4107,34950,137000
4108,34950,137084
4109,34950,137134
4110,34950,137167
4111,34950,137600
4112,34950,137734
4113,34950,137884
4114,34950,137900
4115,34950,138400
4116,34950,139134
4117,34950,139834
4118,34950,139950
4119,34967,132150
4120,34967,132167
4121,34967,132467
4122,34967,132550
4123,34967,133050
4124,34967,133467
4125,34967,133634
4126,34967,133667
4127,34967,133817
4128,34967,134450
4129,34967,134684
4130,34967,134917
4131,34967,135150
4132,34967,135734
4133,34967,135900
4134,34967,135917
4135,34967,136134
4136,34967,136167
4137,34967,136484
4138,34967,136567
4139,34967,136617
4140,34967,136967
4141,34967,137017
4142,34967,137417
4143,34967,138384
4144,34967,138500
4145,34967,138767
4146,34967,138934
4147,34967,139084
4148,34967,139750
4149,34967,139784
4150,34967,139817
4151,34984,132184
4152,34984,132500
4153,34984,132617
4154,34984,132984
4155,34984,133200
4156,34984,133400
4157,34984,133467
4158,34984,133717
4159,34984,134034
4160,34984,134134
4161,34984,134267
4162,34984,134434
4163,34984,134534
4164,34984,134600
4165,34984,134967
4166,34984,135550
4167,34984,135617
4168,34984,135700
4169,34984,135734
4170,34984,135750
4171,34984,135817
4172,34984,135834
4173,34984,135900
4174,34984,136100
4175,34984,136117
4176,34984,136267
4177,34984,136534
4178,34984,136600
4179,34984,136634
4180,34984,136650
4181,34984,136867
4182,34984,136984
4183,34984,138417
4184,34984,138500
4185,34984,138517
4186,34984,138934
4187,34984,138950
4188,34984,139784
4189,34984,139867
4190,35000,132200
4191,35000,132217
4192,35000,132284
4193,35000,132417
4194,35000,132717
4195,35000,132900
4196,35000,132984
4197,35000,133434
4198,35000,133950
4199,35000,134150
4200,35000,134367
4201,35000,134550
4202,35000,135584
4203,35000,135734
4204,35000,135750
4205,35000,135784
4206,35000,135867
4207,35000,135950
4208,35000,136067
4209,35000,136250
4210,35000,136517
4211,35000,136650
4212,35000,136667
4213,35000,136884
4214,35000,136967
4215,35000,137034
4216,35000,137167
4217,35000,137850
4218,35000,137917
4219,35000,138084
4220,35000,138500
4221,35000,138517
4222,35000,138534
4223,35016,139073
4224,35017,132384
4225,35017,132634
4226,35017,133167
4227,35017,133567
4228,35017,133634
4229,35017,133750
4230,35017,133917
4231,35017,134217
4232,35017,135034
4233,35017,135150
4234,35017,135534
4235,35017,135684
4236,35017,135700
4237,35017,135750
4238,35017,135767
4239,35017,135967
4240,35017,136134
4241,35017,136450
4242,35017,136667
4243,35017,137550
4244,35017,137834
4245,35017,138484
4246,35017,138517
4247,35017,139850
4248,35017,139867
4249,35017,139950
4250,35019,139007
4251,35032,139013
4252,35034,132267
4253,35034,132300
4254,35034,132384
4255,35034,132400
4256,35034,132734
4257,35034,132900
4258,35034,133667
4259,35034,134117
4260,35034,134884
4261,35034,135050
4262,35034,135734
4263,35034,135750
4264,35034,136484
4265,35034,136584
4266,35034,137017
4267,35034,137317
4268,35034,138250
4269,35034,138467
4270,35034,138500
4271,35034,138934
4272,35034,140017
4273,35041,139169
4274,35046,139070
4275,35050,132367
4276,35050,132600
4277,35050,133200
4278,35050,133884
4279,35050,134000
4280,35050,134267
4281,35050,134367
4282,35050,134767
4283,35050,135450
4284,35050,135884
4285,35050,135934
4286,35050,136017
4287,35050,136734
4288,35050,136750
4289,35050,136900
4290,35050,136967
4291,35050,138484
4292,35050,138517
4293,35050,138534
4294,35050,138884
4295,35050,139067
4296,35050,139084
4297,35050,139834
4298,35050,140067
4299,35067,132317
4300,35067,132450
4301,35067,132600
4302,35067,133750
4303,35067,133817
4304,35067,134784
4305,35067,134917
4306,35067,135034
4307,35067,135217
4308,35067,135284
4309,35067,135350
4310,35067,135534
4311,35067,135867
4312,35067,135984
4313,35067,136167
4314,35067,136700
4315,35067,136734
4316,35067,136850
4317,35067,136934
4318,35067,136967
4319,35067,137034
4320,35067,137700
4321,35067,138367
4322,35067,139067
4323,35067,139817
4324,35084,132350
4325,35084,132584
4326,35084,132600
4327,35084,132784
4328,35084,133367
4329,35084,133500
4330,35084,133567
4331,35084,133684
4332,35084,134900
4333,35084,134984
4334,35084,135784
4335,35084,136300
4336,35084,136700
4337,35084,136884
4338,35084,136900
4339,35084,136917
4340,35084,136934
4341,35084,136950
4342,35084,137067
4343,35084,137150
4344,35084,137184
4345,35084,137584
4346,35084,137800
4347,35084,137817
4348,35084,137834
4349,35084,138234
4350,35084,138934
4351,35084,139850
4352,35084,140100
4353,35094,139070
4354,35100,132534
4355,35100,132700
4356,35100,133350
4357,35100,134117
4358,35100,134134
4359,35100,134584
4360,35100,134984
4361,35100,135467
4362,35100,135600
4363,35100,136200
4364,35100,136717
4365,35100,136934
4366,35100,137067
4367,35100,137184
4368,35100,137567
4369,35100,138134
4370,35100,138334
4371,35100,138567
4372,35100,138867
4373,35100,139834
4374,35100,139917
4375,35100,140084
4376,35100,140100
4377,35115,139830
4378,35117,132384
4379,35117,132450
4380,35117,132634
4381,35117,132767
4382,35117,133050
4383,35117,133200
4384,35117,134334
4385,35117,134584
4386,35117,134750
4387,35117,135767
4388,35117,135834
4389,35117,135917
4390,35117,136050
4391,35117,136134
4392,35117,136834
4393,35117,136917
4394,35117,137000
4395,35117,138600
4396,35117,138800
4397,35117,138834
4398,35117,138917
4399,35117,140167
4400,35117,140200
4401,35134,132584
4402,35134,132950
4403,35134,133534
4404,35134,134917
4405,35134,135084
4406,35134,135117
4407,35134,136100
4408,35134,136134
4409,35134,136684
4410,35134,136800
4411,35134,136917
4412,35134,136934
4413,35134,137000
4414,35134,137117
4415,35134,137150
4416,35134,137317
4417,35134,138234
4418,35134,138517
4419,35134,138650
4420,35134,138684
4421,35134,138700
4422,35134,139850
4423,35134,139967
4424,35134,140250
4425,35134,140267
4426,35134,140300
4427,35140,139086
4428,35145,139621
4429,35150,132400
4430,35150,132517
4431,35150,132850
4432,35150,133084
4433,35150,133617
4434,35150,134434
4435,35150,135067
4436,35150,135417
4437,35150,135500
4438,35150,135634
4439,35150,136134
4440,35150,136517
4441,35150,137717
4442,35150,137867
4443,35150,138167
4444,35150,138617
4445,35150,138650
4446,35150,138684
4447,35150,138767
4448,35150,139067
4449,35150,139108
4450,35150,139117
4451,35150,139617
4452,35150,139634
4453,35150,139684
4454,35150,140317
4455,35157,139138
4456,35167,132484
4457,35167,132634
4458,35167,133317
4459,35167,133567
4460,35167,133884
4461,35167,134800
4462,35167,135034
4463,35167,135100
4464,35167,135367
4465,35167,135867
4466,35167,135917
4467,35167,136100
4468,35167,136150
4469,35167,136200
4470,35167,136717
4471,35167,136767
4472,35167,136884
4473,35167,136917
4474,35167,136934
4475,35167,137617
4476,35167,138117
4477,35167,138317
4478,35167,138584
4479,35167,138634
4480,35167,138684
4481,35167,138734
4482,35167,139634
4483,35167,139650
4484,35167,139667
4485,35167,139817
4486,35179,139005
4487,35184,132417
4488,35184,132500
4489,35184,132817
4490,35184,133084
4491,35184,136634
4492,35184,136867
4493,35184,136884
4494,35184,136934
4495,35184,136950
4496,35184,138100
4497,35184,138650
4498,35184,139034
4499,35184,139134
4500,35184,139617
4501,35184,139634
4502,35184,139817
4503,35184,140367
4504,35191,139019
4505,35200,132634
4506,35200,133000
4507,35200,133217
4508,35200,133384
4509,35200,134650
4510,35200,135134
4511,35200,135250
4512,35200,135534
4513,35200,135700
4514,35200,135784
4515,35200,135917
4516,35200,136784
4517,35200,136867
4518,35200,136884
4519,35200,136917
4520,35200,137284
4521,35200,137900
4522,35200,138567
4523,35200,138900
4524,35200,139134
4525,35200,139600
4526,35200,139617
4527,35200,139634
4528,35200,139850
4529,35209,132475
4530,35210,139037
4531,35217,132484
4532,35217,132584
4533,35217,132634
4534,35217,132650
4535,35217,132817
4536,35217,132884
4537,35217,132934
4538,35217,133084
4539,35217,133317
4540,35217,133917
4541,35217,134800
4542,35217,135867
4543,35217,136284
4544,35217,136450
4545,35217,136600
4546,35217,136634
4547,35217,136834
4548,35217,137317
4549,35217,137500
4550,35217,138250
4551,35217,138517
4552,35217,138617
4553,35217,138650
4554,35217,139150
4555,35217,139634
4556,35219,139891
4557,35225,139043
4558,35230,139726
4559,35234,132500
4560,35234,132534
4561,35234,133117
4562,35234,133284
4563,35234,133434
4564,35234,134284
4565,35234,134717
4566,35234,134784
4567,35234,135000
4568,35234,135950
4569,35234,136250
4570,35234,136584
4571,35234,136950
4572,35234,136967
4573,35234,136984
4574,35234,137100
4575,35234,137367
4576,35234,137384
4577,35234,139067
4578,35234,139100
4579,35234,139700
4580,35234,139717
4581,35242,139040
4582,35247,139054
4583,35250,133234
4584,35250,133750
4585,35250,135200
4586,35250,135217
4587,35250,135300
4588,35250,135400
4589,35250,135967
4590,35250,136250
4591,35250,136617
4592,35250,136717
4593,35250,136784
4594,35250,137584
4595,35250,137750
4596,35250,139734
4597,35250,139867
4598,35250,140084
4599,35250,140384
4600,35250,140400
4601,35260,139167
4602,35267,132584
4603,35267,132617
4604,35267,132984
4605,35267,133067
4606,35267,134234
4607,35267,134667
4608,35267,135267
4609,35267,135317
4610,35267,135584
4611,35267,136700
4612,35267,136917
4613,35267,136934
4614,35267,137850
4615,35267,139184
4616,35267,139584
4617,35267,139884
4618,35267,140000
4619,35274,139016
4620,35284,132617
4621,35284,132717
4622,35284,132867
4623,35284,132900
4624,35284,133084
4625,35284,133367
4626,35284,133417
4627,35284,133484
4628,35284,133650
4629,35284,134550
4630,35284,134750
4631,35284,135517
4632,35284,135700
4633,35284,136750
4634,35284,136867
4635,35284,136917
4636,35284,137017
4637,35284,138334
4638,35284,138450
4639,35284,138600
4640,35284,139184
4641,35284,139217
4642,35284,139634
4643,35284,139667
4644,35284,139850
4645,35284,140250
4646,35284,139668
4647,35289,139110
4648,35292,132650
4649,35298,139587
4650,35300,132667
4651,35300,132900
4652,35300,133150
4653,35300,133200
4654,35300,134834
4655,35300,135117
4656,35300,135250
4657,35300,135317
4658,35300,135700
4659,35300,136017
4660,35300,136567
4661,35300,136734
4662,35300,136800
4663,35300,137150
4664,35300,137384
4665,35300,137484
4666,35300,137817
4667,35300,137884
4668,35300,138600
4669,35300,138934
4670,35300,139484
4671,35300,139550
4672,35300,139600
4673,35300,139617
4674,35300,139634
4675,35300,139650
4676,35300,140084
4677,35300,140150
4678,35300,140400
4679,35302,139105
4680,35306,139305
4681,35306,139256
4682,35308,139224
4683,35309,139820
4684,35315,139104
4685,35315,139551
4686,35316,139030
4687,35316,139632
4688,35317,132650
4689,35317,132967
4690,35317,133117
4691,35317,133550
4692,35317,133834
4693,35317,134117
4694,35317,134834
4695,35317,134867
4696,35317,134884
4697,35317,135317
4698,35317,135634
4699,35317,135900
4700,35317,136017
4701,35317,136067
4702,35317,136284
4703,35317,136700
4704,35317,136750
4705,35317,136767
4706,35317,136867
4707,35317,137134
4708,35317,137184
4709,35317,137200
4710,35317,137234
4711,35317,137334
4712,35317,137634
4713,35317,137934
4714,35317,138450
4715,35317,139100
4716,35317,139350
4717,35317,139367
4718,35317,139450
4719,35317,139617
4720,35317,139650
4721,35317,140367
4722,35317,139480
4723,35319,139178
4724,35319,139097
4725,35322,139223
4726,35326,139062
4727,35328,139349
4728,35330,139168
4729,35331,139238
4730,35331,139897
4731,35333,139407
4732,35333,139052
4733,35334,139080
4734,35334,132850
4735,35334,132917
4736,35334,133317
4737,35334,134200
4738,35334,134400
4739,35334,134667
4740,35334,136867
4741,35334,139417
4742,35334,139467
4743,35334,139517
4744,35334,139550
4745,35334,139634
4746,35334,139850
4747,35334,139867
4748,35334,140367
4749,35334,139165
4750,35339,139159
4751,35340,139130
4752,35341,139290
4753,35343,139428
4754,35344,139295
4755,35344,139076
4756,35347,139332
4757,35348,139473
4758,35350,132684
4759,35350,132734
4760,35350,133267
4761,35350,133334
4762,35350,133434
4763,35350,134950
4764,35350,135217
4765,35350,135317
4766,35350,135917
4767,35350,136367
4768,35350,136600
4769,35350,136617
4770,35350,136784
4771,35350,136834
4772,35350,136950
4773,35350,137184
4774,35350,137417
4775,35350,137800
4776,35350,138600
4777,35350,138867
4778,35350,138950
4779,35350,138984
4780,35350,139517
4781,35350,139634
4782,35351,139534
4783,35351,139321
4784,35355,139002
4785,35355,139176
4786,35359,139331
4787,35361,139275
4788,35362,139078
4789,35362,139290
4790,35364,139207
4791,35367,132700
4792,35367,132734
4793,35367,132767
4794,35367,132784
4795,35367,133167
4796,35367,133367
4797,35367,133750
4798,35367,134300
4799,35367,134617
4800,35367,134634
4801,35367,135400
4802,35367,136034
4803,35367,136467
4804,35367,136534
4805,35367,136684
4806,35367,136767
4807,35367,136884
4808,35367,137250
4809,35367,137434
4810,35367,137684
4811,35367,138434
4812,35367,138567
4813,35367,139034
4814,35367,139050
4815,35367,139226
4816,35367,139384
4817,35367,139917
4818,35367,140367
4819,35371,139312
4820,35374,139182
4821,35374,139229
4822,35376,139314
4823,35377,139398
4824,35379,139215
4825,35380,139436
4826,35381,139927
4827,35383,139174
4828,35384,132817
